"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"22009341","Fairhaven","210","Preston Rose","C","P","2022-10-04","","2023-10-11","2023-08-14","314","314","307075.00","306940.00","306940.00","160.11","1917.00","3","2","","New","66X120X70X130","Residential","DS","2023-10-11","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Cicero Realty LLC (l001234)","Saun Sullivan","Paul Ayo","Youngsville","LA","70592","","Lafayette","","FAIRHAVEN - PHASE 1 SECTION 18, T11S, R5E, LAFAYETTE PARISH, LOUISIANA","2023-10-11","2.5%","N","114","","Conv"
"23004458","Silver Acres","520","Copper","C","I2","2023-05-22","","2023-10-11","2023-09-27","128","128","25000.00","12500.00","10000.00","8.70","1150.00","3","1","1","41 - 50 Years","55 x 110","Residential","DS","2023-10-11","0 - 0.5","Latter & Blum (l000050)","Latter & Blum (l000050)","Michael Chapple","Michael Chapple","New Iberia","LA","70560","","Iberia","","1- 55 X 110 LOT 168, LOT 170, COPPER RD, LOT 131 BEING LOT 169, BLK E","2023-10-13","3%-100","N","169","","Cash"
"23007557","Coach House Manor","1009","Carriage Light","C","O","2023-08-18","","2023-10-11","2023-09-11","24","24","195000.00","195000.00","192000.00","122.37","1569.00","3","2","","31 - 40 Years","32 x 96 x 69","Residential","AS","2023-10-11","0 - 0.5","EXP Realty, LLC (l001154)","Latter & Blum (l000050)","Stefanie Kellner","Michael Carr","Youngsville","LA","70592","","Lafayette","","LOT 154 COACH HOUSE MANOR A TOWNHOUSE DEV PHASE I","2023-10-18","3% - $150","N","154","","FHA"
"23003923","Cane Place","160","Abbeywood Court","C","A2","2023-05-08","","2023-10-11","2023-08-28","112","112","219500.00","212000.00","212000.00","146.71","1445.00","3","2","","Under Construction","See plat","Residential","DS","2023-10-10","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Keaty Real Estate Team (l000932)","James Keaty","Miles Santiago","Duson","LA","70529","","Acadia","","Cane Place Lot 40","2023-10-10","3%","N","40","","FHA"
"23003610","Vieux Carre","13","Shadows","C","G1","2023-04-29","","2023-10-11","2023-08-17","110","110","375000.00","325000.00","300000.00","129.14","2323.00","3","2","","41 - 50 Years","35x65","Residential","DS","2023-10-11","0 - 0.5","Latter & Blum (l000050)","EXP Realty, LLC (l001154)","Debbie Payne","Tiffany Fontaine","Lafayette","LA","70508","","Lafayette","","Lot 13 Vieux Carre subdivision","2023-10-11","3% - 150","N","13","","FHA"
"23005882","Brookshire Gardens","111","English Gardens","C","N","2023-06-30","","2023-10-11","2023-08-26","57","57","960000.00","960000.00","940000.00","235.00","4000.00","5","3","1","4 - 5 Years","80 x 116","Residential","DS","2023-10-11","0 - 0.5","EXP Realty, LLC (l001154)","EXP Realty, LLC (l001154)","Katelyn Simon","Darrel Folse","Lafayette","LA","70503","","Lafayette","Stacy Folse","LOT 90 BROOKSHIRE GARDENS SUB (80X116)","2023-10-11","SS","N","009","","Conv"
"23008167","None","1554","Hwy 358","C","L2","2023-09-06","","2023-10-12","2023-09-14","6","6","85000.00","85000.00","70000.00","59.42","1178.00","3","2","","21 - 30 Years","243.98'x714.66'Approx","Residential","MM","2023-10-11","3 - 5.99","Latter & Blum (l000050)","NextHome Cutting Edge Realty (l001236)","Jessica Lafitte Landry","Janice Hollier","Church Point","LA","70525","","St Landry","","4.00 AC TRACT 1 (243.98 X 714.66) N TRACT 2 OR COMEAUX S JOUBERT E 70' R/W HWY 358 W VOITIERIN SEC 37 T-7S R-3E 1152194","2023-10-11","3%-$150","N","00","","Cash"
"23006954","Bayou Bend","337","Gentry","C","L1","2023-08-02","","2023-10-12","2023-08-20","18","18","425000.00","425000.00","410000.00","195.24","2100.00","3","2","1","16 - 20 Years","145.3x357.3x106x37.7x344","Residential","DS","2023-10-11","1 - 2.99","Keller Williams Realty Acadiana (l000906)","Keller Williams Realty Acadiana (l000906)","Lana Soileau","Jan Terhune","Washington","LA","70589","","St Landry","","1 LOT 23 (1 AC) (144.14X287.03) BAYOU BEND ESTATES N OR NE GENTRY DR","2023-10-11","2.5%","N","023","","Conv"
"23007453","Creighton Heights","217","Terry Paul","C","I3","2023-08-16","","2023-10-12","2023-08-17","1","1","25000.00","25000.00","22000.00","22.31","986.00","2","1","","31 - 40 Years","95x150","Residential","DS","2023-10-11","0 - 0.5","Cindy Herring Real Estate (l001038)","Cindy Herring Real Estate (l001038)","Cindy Herring","Cindy Herring","New Iberia","LA","70560","","Iberia","","1-95 X 150 PAUL ST, LOT 44, LOT 36, LOT 34 BEING LOT 35, CREIGHTON HE","2023-10-16","3-100","N","35","","Cash"
"23008389","Deblanc","217","Dahlia","C","I1","2023-09-13","","2023-10-12","2023-09-14","1","1","162000.00","162000.00","167000.00","114.93","1453.00","3","2","","51 - 75 Years","60 x 136","Residential","DS","2023-10-12","0 - 0.5","Latter & Blum - NI (l001161)","Latter & Blum - NI (l001161)","Rebecca Ruskoski","Amy Firmin","New Iberia","LA","70563","","Iberia","","BEING LOT 10, BLK A, DEBLANC SUB.","2023-10-13","3%-150","N","10","","Conv"
"23008572","Indian Hills","301","Mingo","C","L2","2023-09-19","","2023-10-12","2023-09-21","2","2","88900.00","88900.00","88900.00","82.85","1073.00","3","1","","31 - 40 Years","irregular","Residential","DS","2023-10-11","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Keller Williams Realty Acadiana (l000906)","Lana Soileau","Lana Soileau","Opelousas","LA","70570","","St Landry","","see realtor remarks","2023-10-13","3%-$150","N","146","","Cash"
"23003925","Keystone Park","286","Keystone","C","L2","2023-05-08","","2023-10-12","2023-09-04","27","27","139000.00","139000.00","141000.00","77.47","1820.00","3","2","","11 - 15 Years","127 X 171","Residential","MM","2023-10-11","0 - 0.5","Non-Mbr Office/Seller (l90001)","Dream Home Realty, LLC (l001181)","Dustin Phillips","Non-Member Agent/Seller","Church Point","LA","70525","","St Landry","","1 Lot 32 (127.33x171.05) (.50AC) Keystone Park Subdiv in sec 16 T-8s R-3E 1241035  (MH 2008 CABCO 72x68 Serial # KB02380","2023-11-30","3% - $150","N","32","","FHA"
"23001413","Hunters Ridge","113","Rue Paon","C","O","2023-02-20","","2023-10-12","2023-09-19","129","129","210000.00","175000.00","173000.00","107.05","1616.00","3","2","","21 - 30 Years","60 X 120","Residential","DS","2023-10-12","0 - 0.5","Savvy Team Realty, LLC (l001123)","Brandon E. Breaux Real Estate (l000979)","Brandon Breaux","Dan Yang","Youngsville","LA","70592","","Lafayette","","LOT 57 HUNTERS RIDGE PHASE III (60X120)","2023-10-31","3%","N","57","Marcus Harris","Cash"
"23007068","Kates Crossing","123","Resthaven","C","G3","2023-08-04","","2023-10-12","2023-10-02","0","0","244405.00","249405.00","249405.00","143.50","1738.00","4","2","1","New","51X120","Residential","DS","2023-10-12","0 - 0.5","Latter & Blum (l000050)","Cicero Realty LLC (l001234)","Saun Sullivan","Michelle Badeaux","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-10-12","2.5%","N","63","","Cash"
"23007753","Autumn Park","7404","Seven Oaks","C","V1","2023-08-24","","2023-10-12","2023-08-24","0","0","191565.00","191565.00","191565.00","160.71","1192.00","3","2","","New","51X130X125X99","Residential","DS","2023-10-12","0 - 0.5","EXP Realty, LLC (l001154)","Cicero Realty LLC (l001234)","Saun Sullivan","Nikki Wilson","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-10-12","2.5%","N","35","","FHA"
"22011031","Carrollton Court","111","Metairie","C","N","2022-12-05","","2023-10-12","2023-03-11","86","86","360000.00","350000.00","350000.00","142.86","2450.00","4","3","","11 - 15 Years","60 x 117","Residential","DS","2023-10-12","0 - 0.5","Real Broker, LLC (l001335)","Keller Williams Realty Acadiana (l000906)","Diana Greene","Sean Hettich","Lafayette","LA","70503","","Lafayette","","LOT 3 CARROLLTON TOWNSHIP (60X117.29X60X117.53)","2023-10-12","3%","N","3","","Conv"
"23008608","None","7135","Fusilier","C","V1","2023-09-19","","2023-10-12","2023-09-27","2","2","245000.00","245000.00","240000.00","131.00","1832.00","3","2","","4 - 5 Years","3.306 Acres irregular","Residential","MM","2023-10-12","3 - 5.99","Keller Williams Realty Acadiana (l000906)","Latter & Blum - NI (l001161)","Tammy Luke-Watson","Bobbi Comeaux","Maurice","LA","70555","","Vermilion","","3.306 AC in IRREG SEC 51 T 11 R 4 E Lot 5-B   2019001494","2023-10-19","3%-150","N","NA","","Cash"
"23003786","Parc Ridge","611","Griffiths","C","M1","2023-05-01","","2023-10-12","2023-09-09","127","127","242500.00","237500.00","237500.00","137.20","1731.00","4","2","","New","75 x 120","Residential","DS","2023-10-12","0 - 0.5","Reliance Real Estate Group (l001039)","Real Broker, LLC (l001335)","Sean Hettich","Mohamad Bahlawan","Breaux Bridge","LA","70517","","St Martin","","Lot 84 Parc Ridge","2023-10-31","3%","N","84","","Conv"
"23003868","Belleview","134","Hill View Drive","C","G3","2023-05-05","","2023-10-12","2023-05-12","7","7","314000.00","314000.00","314000.00","126.97","2473.00","4","3","","Under Construction","60 x 110","Residential","DS","2023-10-12","0 - 0.5","Savvy Team Realty, LLC (l001123)","Keaty Real Estate Team (l000932)","James Keaty","Dan Yang","Lafayette","LA","70506","","Lafayette","","Belle View Lot 113","2023-10-12","3%","N","113","","Conv"
"23008422","C Reed","510","Jefferson","C","Evangeline","2023-09-14","","2023-10-12","2023-09-14","0","0","64900.00","64900.00","59000.00","55.61","1061.00","2","1","1","51 - 75 Years","54.7X75","Residential","DS","2023-10-12","0 - 0.5","Premier Realty of Acadiana LLC (l001172)","Premier Realty of Acadiana LLC (l001172)","Paul Schexnayder","Paul Schexnayder","Ville Platte","LA","70586","","Evangeline","","1 LOT 350--ST:ARDOIN:GUILLORY:ARDOIN: IMP. H. 2800 (54.7 X 75) C-138 #658434","2023-10-13","3","N","N/A","","Cash"
"23006546","Ambassador Sq","117","Black","C","G3","2023-07-19","","2023-10-12","2023-08-12","12","12","89900.00","89900.00","92500.00","111.04","833.00","2","1","","41 - 50 Years","(23.5X31.40X61.09X33.99X61X10X24)","Residential","AS","2023-10-12","0 - 0.5","Dream Home Realty, LLC (l001181)","Frontline Real Estate Group (l001148)","Octavian Cross","Dustin Phillips","Lafayette","LA","70506","","Lafayette","","LOT 113A AMBASSADOR SQUARE PH II (23.5X31.40X61.09X33.99X61X10X24)","2023-10-12","2.5","N","011","","FHA"
"23003553","Wellington Ridge","123","Stoneburg","C","F","2023-04-28","","2023-10-12","2023-08-25","112","112","145000.00","115000.00","125000.00","95.20","1313.00","3","2","","11 - 15 Years","70 X 90","Residential","DS","2023-10-12","0 - 0.5","Keaty Real Estate Team (l000932)","Century 21 Action Realty (l001065)","Tammy Cormier","Lori McGrew","Duson","LA","70529","","Lafayette","","LOT 48 WELLINGTON RIDGE SUB PHASE I (70X90)","2023-10-12","3%","N","48","","Conv"
"23007660","Westfield","207","Forest Creek","C","E","2023-08-22","","2023-10-12","2023-08-26","4","4","204999.00","204999.00","204999.00","141.38","1450.00","3","2","","11 - 15 Years","48.71x115x69.9x89.02","Residential","DS","2023-10-12","0 - 0.5","Real Broker, LLC (l001335)","A.L.C. Real Estate (l000016)","Marianne Dupuis","Sean Hettich","Scott","LA","70583","","Lafayette","","LOT 76 WESTFIELD SD","2023-10-12","2%","N","76","","Rural Dev"
"23006853","Sugarland Estates","224","Oak Hill","C","P","2023-07-30","","2023-10-12","2023-09-13","45","45","245000.00","242500.00","240000.00","160.00","1500.00","3","2","","11 - 15 Years","65x91","Residential","DS","2023-10-12","0 - 0.5","Latter & Blum (l000050)","Thibodeaux Reed Realty, LLC (l001190)","Jess Blanchard","Clare Hensarling","Youngsville","LA","70592","","Lafayette","","LOT 45 SUGARLAND ESTATES (65X91)","2023-10-13","2.5","N","004","","Conv"
"23006613","Holt Addition","819","E","C","A2","2023-07-20","","2023-10-13","2023-09-09","51","51","215000.00","199850.00","190000.00","112.69","1686.00","3","2","","41 - 50 Years","80 X 140","Residential","DS","2023-10-12","0 - 0.5","A.L.C. Real Estate (l000016)","A.L.C. Real Estate (l000016)","Amy Gossen","Amy Gossen","Rayne","LA","70578","","Acadia","","LOT 10 BLK 11 HOLT S/D. (LOT)(IMP)(G2-1950)(LOT SIZE: 80 X 140) ACQ:","2023-10-19","2","N","10","","Conv"
"23008601","Sugarland Estates","320","Oak Hill","C","P","2023-09-15","","2023-10-13","2023-09-22","7","7","227000.00","227000.00","227000.00","155.69","1458.00","3","2","","11 - 15 Years","65x91","Residential","DS","2023-10-11","0 - 0.5","EXP Realty, LLC (l001154)","ReHive, LLC (l001228)","Jacob Cole Lusby","Deborah Blecher","Youngsville","LA","70592","","Lafayette","Michael Carr","LOT 57 SUGARLAND ESTATES  (65X91)","2023-11-30","2","N","57","","Conv"
"23008562","Cane Village","121","Cane Wagon","C","O","2023-09-18","","2023-10-13","2023-09-28","1","1","63000.00","63000.00","57000.00","25.45","2240.00","4","3","","31 - 40 Years","As per plat","Residential","MM","2023-10-13","0 - 0.5","Savvy Team Realty, LLC (l001123)","Real Broker, LLC (l001335)","Sean Hettich","Dan Yang","Youngsville","LA","70592","","Lafayette","","LOT 58 & 59 CANE VILLAGE SUB","2023-10-13","3% -$150","N","58, 59","","Cash"
"23008865","Beau Rivage Crossing","1400","Bayou","C","G1","2023-09-28","","2023-10-13","2023-09-30","2","2","162000.00","162000.00","162000.00","136.02","1191.00","2","2","","31 - 40 Years","0","Residential","AS","2023-10-13","0 - 0.5","EXP Realty, LLC (l001154)","Latter & Blum (l000050)","Lisa Sheppert","Lainey Waguespack","Lafayette","LA","70508","4b","Lafayette","","UNIT 4B BEAU RIVAGE CROSSING I","2023-10-13","3%-$150","N","0","","Cash"
"23007887","Country Meadows","115","Meadow Glen","C","O","2023-08-27","","2023-10-13","2023-09-10","1","1","230000.00","230000.00","220000.00","143.60","1532.00","3","2","","31 - 40 Years","70X115","Residential","DS","2023-10-13","0 - 0.5","Real Broker, LLC (l001335)","NextHome Cutting Edge Realty (l001236)","Ashley Noel Thompson","Paige Gary","Youngsville","LA","70592","","Lafayette","","LOT 72 COUNTRY MEADOWS SUB PHASE I (70X105)","2023-10-13","2.5%-150","N","007","","Rural Dev"
"23007702","None","10527","Island","C","Pointe Coupee","2023-08-23","","2023-10-13","2023-09-17","25","25","995000.00","995000.00","940000.00","365.47","2572.00","5","3","","6 - 10 Years","50 x False River","Residential","DS","2023-10-13","0 - 0.5","HUNCO Real Estate (l001141)","Keller Williams Realty Acadiana (l000906)","April Faul","Kevin McKay","Ventress","LA","70783","","Pointe Coupee","","LOT JB-1 CONT. 0.326A FRT. 50 FT. ON LA HWY. 413 (ISLAND ROAD) CHUSTZ SURVEY SHOWING RESUBDIV. OF LOT  FRT. 100 FT. ON","2023-10-13","2.5%","N","JB-1","Phillip Faul","Cash"
"23006911","None","404","Gravouia","C","M1","2023-08-01","","2023-10-13","2023-09-15","45","45","130000.00","122000.00","75000.00","62.29","1204.00","3","2","","51 - 75 Years","apx. 144 x 115 +/-","Residential","DS","2023-10-12","0 - 0.5","RE/MAX Acadiana (l000020)","NextHome Cutting Edge Realty (l001236)","Tina Partsch","Brandi McKnight","Breaux Bridge","LA","70517","","St Martin","","LOT: 144 X 115 LOTS 5 & 6 GRAVOUILLIA SUB. COB: 399-211-122-749 1396-060-359439","2023-10-13","2.5","N","5 & 6","","Cash"
"23007973","None","1188","Old School","C","L1","2023-08-30","","2023-10-13","2023-09-15","16","16","249000.00","249000.00","249000.00","89.57","2780.00","3","2","","41 - 50 Years","313X228","Residential","DS","2023-10-13","1 - 2.99","Real Broker, LLC (l001335)","EXP Realty, LLC (l001154)","Tera Simon","Alyson Finch","Arnaudville","LA","70512","","St Landry","","1 LOT (1.5 AC) (313.18X208.71) NE DEVILLER SW OLD SCHOOL RD SE ZERING","2023-10-20","2.5%","N","rural tract","","Conv"
"23007222","Bonin Estates","115","Fuqua","C","I2","2023-08-07","","2023-10-13","2023-09-09","33","109","138000.00","135000.00","138000.00","73.99","1865.00","3","2","","51 - 75 Years","100' x 200'","Residential","DS","2023-10-11","0 - 0.5","Andries Migues Realty, LLC (l001394)","Real Broker, LLC (l001335)","Alex Mallet","Guy Migues","New Iberia","LA","70560","","Iberia","","1- 100 X 200 LOT 9, LOT 6, MAGNOLIA DRIVE, PHARR CANAL BEING LOTS 7 & 8, BLK A BONIN SUB IMP (115 FUQUA ST)","2023-10-10","2.5%","N","6,7,8,&9","","FHA"
"23008769","None","193","Hwy 741","C","L1","2023-09-25","","2023-10-13","2023-09-29","4","4","357000.00","357000.00","350000.00","135.29","2587.00","3","2","1","6 - 10 Years","374.27'X222.11'X323.64'X222.01'","Residential","DS","2023-10-12","1 - 2.99","NextHome Cutting Edge Realty (l001236)","Century 21 DCG/Aguillard-Opel (l000987)","Nancy Mistric","Tina Partsch","Arnaudville","LA","70512","","St Landry","","1 LOT PARCEL B (1.905 AC) N & W PARCEL A S MECHE E HWY","2023-10-13","2%","N","Parcel B","","Cash"
"23007635","Autumn Park","7403","Seven Oaks","C","V1","2023-08-22","","2023-10-13","2023-08-22","0","0","203845.00","203845.00","203845.00","146.23","1394.00","3","2","","New","52X100X122X127","Residential","DS","2023-10-13","0 - 0.5","Latter & Blum (l000050)","Cicero Realty LLC (l001234)","Saun Sullivan","Caitlin Pitre Hebert","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-10-13","2.5%","N","38","","Rural Dev"
"23007023","Torro Villa","179","Bass","C","Vernon","2023-08-03","","2023-10-13","2023-09-20","48","48","450000.00","450000.00","415000.00","149.17","2782.00","4","1","1","41 - 50 Years","IRREGULAR","Residential","DS","2023-10-13","0.51 - 0.99","Non-Mbr Office/Seller (l90001)","Keller Williams Realty Acadiana (l000906)","Jenn Stonicher","Non-Member Agent/Seller","Anacoco","LA","71403","","Vernon","","LOT NO. 13 OF TORO VILLA EST. SUB IN SEC 23-3-12","2023-10-17","2.5%","N","13","","Cash"
"23005815","Sabal Palms","102","Silver Palm","C","O","2023-06-29","","2023-10-13","2023-08-04","36","36","566490.00","566490.00","566490.00","230.00","2463.00","4","3","","Under Construction","Lot 118","Residential","DS","2023-10-13","0 - 0.5","Real Broker, LLC (l001335)","Rhodes Realty, LLC (l001240)","Ava Trimble","Celina Michel","Youngsville","LA","70592","","Lafayette","","LOT 118 SABAL PALMS PH 3-B","2023-10-02","2.5% - $150","N","Lot 118","","Conv"
"23005533","Crowley","174","Madison","C","A1","2023-06-22","","2023-10-13","2023-08-22","61","61","167500.00","167500.00","167500.00","131.89","1270.00","3","2","","Under Construction","97.19x203.97","Residential","DS","2023-10-13","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Platinum Realty (l001092)","Sarah Stymest","Maple Conston","Crowley","LA","70526","","Acadia","","0.50 AC ''LOT K-2A-1'' IN SEC 13 T10-1E.(LOT)","2023-10-16","2.5-250","N","LOT K-2A-1","","Rural Dev"
"23004729","None","2864","Courtableau","C","L1","2023-05-31","","2023-10-13","2023-09-13","105","105","185000.00","159000.00","166000.00","110.08","1508.00","3","2","","11 - 15 Years","100x107","Residential","MM","2023-10-13","0 - 0.5","Century 21 Action Realty (l001065)","Century 21 Action Realty (l001065)","Charles Hiller","Charles Hiller","Port Barre","LA","70577","","St Landry","","1 LOT (100X107) N COURTABLEAU RD S BAYOU COURTABLEAU E W BIHM FRONTIN","2023-10-20","See RR","N","N/A","","FHA"
"23001213","Roosevelt","240","Patton","C","L3","2023-02-13","","2023-10-13","2023-09-08","162","162","130000.00","89999.00","65000.00","53.85","1207.00","3","2","","16 - 20 Years",".664 Acre","Residential","MM","2023-10-13","0.51 - 0.99","Keller Williams Realty Acadiana (l000906)","Keller Williams Realty Acadiana (l000906)","Miles Santiago","Miles Santiago","Eunice","LA","70535","","St Landry","","5 LOTS BEING THE S 14.5' OF LOT 3 (14.5X135) & ALL OF LOTS 4 5 6 & 7","2023-10-13","3%","N","3,4,5,6,7","","Cash"
"23008320","Westfield","205","Regal Oaks","C","E","2023-09-11","","2023-10-13","2023-09-20","8","8","238000.00","235000.00","235000.00","159.54","1473.00","3","2","","11 - 15 Years","60 x 125","Residential","DS","2023-10-13","0 - 0.5","NextHome Cutting Edge Realty (l001236)","EXP Realty, LLC (l001154)","Dana Gradney","Kathleen Theriot","Scott","LA","70583","","Lafayette","","LOT 17 WESTFIELD SUB (60X125.25X60X124.78)","2023-10-20","3%-$150","N","001","","FHA"
"23008707","None","7515","Soileau","C","I3","2023-09-20","","2023-10-13","2023-10-05","15","15","145000.00","145000.00","120000.00","82.19","1460.00","4","2","","21 - 30 Years","100X330","Residential","DS","2023-10-13","0.51 - 0.99","Keller Williams Realty Acadiana (l000906)","EXP Realty, LLC (l001154)","Stacy Folse","Doug Adams","New Iberia","LA","70560","","Iberia","","1-100 X 330 SOILEAU RD, ROMERO, DORE, ROMERO BEING TRACT 4 OF PLAT LO","2023-10-19","2.5%","N","4","Darrel Folse","Cash"
"23008217","Sugar Creek","1219","Wilfred Champagne Rd.","C","M2","2023-09-07","","2023-10-15","2023-09-12","1","1","205000.00","205000.00","200000.00","129.45","1545.00","3","2","","11 - 15 Years","110 x 144","Residential","DS","2023-10-10","0 - 0.5","Keller Williams Realty Red Stick Partners (l001125)","Evolve Realty, LLC (l001367)","Kendriex White","Sharell Jacquet","St. Martinville","LA","70582","","St Martin","","LOT: LOT 17 OF SUGAR CREEK ESTATES, PHASE I PER PLAT OF SURVEY #38924","2023-10-12","2.5%","N","17","","VA"
"23006342","Meadowlands","1413","Oakview","C","I1","2023-07-13","","2023-10-15","2023-09-21","30","30","159000.00","159000.00","159000.00","103.25","1540.00","3","2","","21 - 30 Years","145/107 x 268/215","Residential","DS","2023-10-13","0.51 - 0.99","EXP Realty, LLC (l001154)","McGeeScott Realty (l001196)","Rebekah McGee","Richie Deshotel","New Iberia","LA","70563","","Iberia","","1-145/107 x 268/215 BEING LOT 1, BLK D, MEADOWLANDS, PHASE II LOCATED IN SECS 12 & 13, T12S, R7E","2023-11-03","2.5%-150","N","12/13","Luke Scott","FHA"
"23004356","None","609","Elizabeth","C","I2","2023-05-19","","2023-10-15","2023-09-17","121","121","31000.00","25500.00","25500.00","26.90","948.00","2","1","","41 - 50 Years","See Platt","Residential","DS","2023-10-13","0 - 0.5","Dwight Andrus Real Estate Agency, LLC (l001261)","Brandon E. Breaux Real Estate (l000979)","Brandon Breaux","Ali LaGarde","New Iberia","LA","70560","","Iberia","","1-47/48 X 106 GARDNER, ELIZABETH ST, LANDRY, SMITH IMP (609 ELIZABETH","2023-10-13","3% or $1,000","N","See platt","Marcus Harris","Cash"
"23007889","None","4045","Doland","C","J","2023-08-28","","2023-10-16","2023-09-04","7","7","265000.00","265000.00","272975.00","110.61","2468.00","4","2","","6 - 10 Years","192.75 ft. X 118 ft.","Residential","DS","2023-10-13","0 - 0.5","Non-Mbr Office/Seller (l90001)","Keller Williams Realty L C (l001257)","Wallace Myers","Non-Member Agent/Seller","Jennings","LA","70546","","Jefferson Davis","","LOT 8 COUNTRY ACRES SUB BEING PART OF LOT 2 HOLLOWAY SUB IN E1/2NE 9-11-3 AS PER PRESTO PLAT 93-A  FILE #626838. 441-59","2023-10-13","2.5","N","8","","FHA"
"23004320","Richland Heights","110","Chimney Rock","C","N","2023-05-18","","2023-10-16","2023-09-08","113","113","239000.00","232000.00","234900.00","170.34","1379.00","3","2","1","New","(69.14X57.56X68.46X49.28)","Residential","DS","2023-10-13","0 - 0.5","EXP Realty, LLC (l001154)","ReHive, LLC (l001228)","Christopher Soileau","Gary Aymond","Lafayette","LA","70508","","Lafayette","","LOT 107 RICHLAND HEIGHTS","2023-10-13","2.25%","N","107","","FHA"
"23002527","Greentree Lofts","138","Greentree","C","G1","2023-03-28","","2023-10-16","2023-08-18","143","143","265000.00","262500.00","255000.00","170.57","1495.00","3","3","","Under Construction","N/A","Residential","AS","2023-10-13","0 - 0.5","PMI Integrity Properties (l001195)","Keller Williams Realty Acadiana (l000906)","John Ray Perkins","Zed LaCour","Lafayette","LA","70508","","Lafayette","","Lot 7 of SEC 51 T10S R4E (0.2347 AC) (FUTURE PH 2 2020-28518 PLAT)","2023-10-15","2.5","N","7","","Conv"
"23008249","None","3117","Captain Cade","C","I3","2023-09-08","","2023-10-16","2023-09-12","3","3","152000.00","152000.00","160000.00","131.69","1215.00","3","2","","21 - 30 Years","per plat","Residential","DS","2023-10-16","1 - 2.99","EXP Realty, LLC (l001154)","ICON Real Estate Co (l001333)","Allie Crawford","Luke Naquin","Broussard","LA","70518","","Iberia","","1.00 AC.. CAPTAIN CADE ROAD, DARBY, DURAND,GAUTREAUX. LOCATED IN SEC. 27, T 11 S,R 5 E.","2023-10-16","3%-$150","N","0","","Cash"
"23005330","River Oaks","115","River","C","H","2023-06-16","","2023-10-16","2023-09-07","12","188","250000.00","260000.00","257000.00","77.88","3300.00","4","3","","51 - 75 Years","155 x 308 x 86 x 100 x 30 x 73 x 162","Residential","DS","2023-10-13","0.51 - 0.99","EXP Realty, LLC (l001154)","Latter & Blum (l000050)","Melanie Doyle","Dustan Quebodeaux","Lafayette","LA","70501","","Lafayette","","LOT 8 BLK 1 RIVERS OAKS (155X307.89 X86.21X100X30X72.86X162) (FORMERL","2023-10-13","3%-150","N","8","","FHA"
"23007455","Country Trail","102","Sedric","C","K","2023-08-16","","2023-10-16","2023-09-09","24","24","95000.00","95000.00","95500.00","67.06","1424.00","3","2","","41 - 50 Years","73 x 100.32","Residential","DS","2023-10-13","0 - 0.5","Dream Home Realty, LLC (l001181)","Century 21 Action Realty (l001065)","Ben Blackburn","Robin Baroni","Duson","LA","70529","","Lafayette","","LOT 49 COUNTRY TRAIL SUB","2023-10-19","3%","N","004","","Cash"
"23008680","Aurora Park","311","Calypso","C","O","2023-09-22","","2023-10-16","2023-09-26","4","4","135000.00","135000.00","130000.00","121.50","1070.00","3","2","","31 - 40 Years","70X120","Residential","DS","2023-10-16","0 - 0.5","Savvy Team Realty, LLC (l001123)","Latter & Blum (l000050)","Arla Slaughter","Dan Yang","Lafayette","LA","70508","","Lafayette","","Lot 177 Aurora Park Sub","2023-10-13","3%-$150","N","177","","Cash"
"23004975","Atchafalya Trace","1209","River","C","M1","2023-06-07","","2023-10-16","2023-08-16","70","70","342900.00","342900.00","342900.00","174.42","1966.00","4","2","","Under Construction","100x130x100x103.01","Residential","DS","2023-10-16","0 - 0.5","Non-Mbr Office/Seller (l90001)","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","Non-Member Agent/Seller","Breaux Bridge","LA","70517","","St Martin","","LOT 15 OF ATCHAFALAYA TRACE PHASE II","2023-10-13","2.5%","N","15","","Cash"
